text,label
"Veronica tells her friends that Pedro asked her out and she accepted, they are going to see a film with Jude Law and have drinks afterwards.",1
Lourdes painted her car orange and Clay thinks it looks great while Lourdes thinks it looks terrible.,1
Liv is trying on a piece of winter clothing which she thinks is warm and comfortable. Roxana thinks she should take it.,0
Emma wants to visit Jose and Marie who are in Sucre because she thinks she's got altitude sickness in La Paz. Kate is still in Europe.,0
"Barbara spent Christmas with her family in Poland, but many of them didn't come due to various reasons. In the UK, Samantha also celebrated Christmas with her family.",1
"Paulina is doing her homework, and it's not too easy.",0
"The discount for all foundations is still on until tomorrow evening, and GoForIt foundation has been withdrawn, but Day By Day has similar features that Kathi can try.",1
"Cam is excited about a new song from their favorite band and encourages Lucky to listen to it, describing it as fantastic, while Lucky responds by saying it's not bad.",1
"Bartek sent a photo of him in Greece to his dad, Tomek. Tomek did not know how to open the picture.",0
Chris and his wife are going out together regularly. Each week the other one chooses what to do. They're going to play paintball next week. Marty is interested in joining them.,0
Ann goes to new yoga classes. Amy agreed to join her. Ann will lend her a mat as she has two. The next class is on Thursday at 6 pm.,0
Martha has been dating her boyfriend for two years and they went on the Bohemian Rhapsody together.,1
Emily is coming home in 2 minutes.,1
"Adam, Ben, Paula and Claire have a new neighbour. Paula met him in the morning. Adam will invite him for Saturday.",0
The group is discussing the new girl Jennifer who works at the club. They are questioning if her boobs are real or not and Pauline defends her by saying that fake lashes and extensions are standard in their profession.,1
Jay is waiting for Kale by the Washroom.,0
He is careless and has been losing things at school.,0
Neil sends Jerry a photo from their trip to China. Jerry and Neil wish to repeat the trip.,0
Connor will contact the replanting company to pick up his Christmas tree and replant it in the forest. Charlie has sent him the link. ,0
Bobby will send Peter some notes from Fran for the test on Friday which he forgot about.,0
Lucia needs a new hairstyle due to a change of work and she makes an appointment with Eric for Friday 3 p.m.,0
Lavy congratulated Tasha.,0
"James invites Andy to join a group of friends renting a yacht in Croatia for the long weekend. The cost is around 500 euros per person, excluding gas for the car ride. Andy expresses interest and",1
Nick and Bart discuss a file that needs to be corrected before it is delivered to a client. They agree to meet the next day at 8:30 AM to go over the changes. Nick expresses his exhaustion and concern about being late,1
"Tom is reading a book on history of photography and Margaret is reading ""The Pianist"" by Jellinek. Blake does not read because he has to work.",0
Chrissy and Tara are coming to Pauline to have pizza. ,0
"Vesna and Ost have talked about Damir's upcoming surgery to remove his horns and put tubes, which is scheduled for November 19th. They discussed that this is a preparation for the surgery and that Damir is currently",1
Ela just gave birth to a boy. Rose will visit them shortly.,0
Paul and Martin can't go for a drink with Jamie after work due to family obligations.,0
Carol is going to the hospital in an hour and will pick up Andy. Andy is getting ready now.,0
Brad is disappointed to hear that the office is moving to a smaller space and that they are selling their grey couch. Meggy offers him a red chair instead.,1
"Leo and Gill discuss Leo's missed lectures and Gill's illness. They then talk about the Modernism topic that will be covered in their next lecture. Leo expresses his lack of interest in modern topics, but Gill is excited about it",1
Larry enjoyed the live concert of Uriah Heep.,0
"Anna asks Luis about his first day at school and his exam, Luis talks about his school experience, Anna talks about her own, Luis mentions a friend from Wawa and his current job at Brasserie H.",1
"Cheryl is not coming tonight. She probably has flu, almost half of her office caught it. She will stay at home.",0
"Jax suggests that Miley should avoid eating before bed and go to bed at 9pm to get a good night's sleep. Miley thanks him and reveals that she has been having sleep issues, prompting Jax to suggest that she",1
"Kate tries to reassure Maggie that everything will be okay, but Maggie is uncertain and worried about a situation at school.",1
Gabriel is planning to come to Rio de Janeiro for the Carnival and will be staying with Vicente. Octavio offers him a place to stay as well and recalls the fun they had together last year.,1
Susan will come to Bonnie's birthday party on Saturday at 8.,0
"Esme asks Elijah to support her when she confronts Tonya, but Elijah refuses and asks her to find someone else.",1
"Maria, Martha and Tamara will attend the next meeting of the community next Thursday at 9 pm.",0
"Orion expresses his sadness over the death of their pet rat, Smithers, while Cordelia reacts with shock and grief.",1
"There was an emergency at school today. Three engines and ambulance came, but it was a drill.",0
"Yvonne is trying to reach her dad to let him know to come at 5 instead of 4 as no one will be in. As she nor Iona can reach him, she will leave a key with the neighbours and a note on the door. ",0
 Sammie's put the baubles very close to each other on the tree and Ingrid decides to leave it like that for some time and then discuss it with Sammie. Noah prepared a creative version of the nativity which is different to the traditional one.,0
Mateos has finished school and has to leave. Connor and Mateos will miss each other.,0
Ed invited Tina for dinner. He wants Tom to leave the apartment for some time. He will pay him for it.,0
Jeff has a skin allergy. He doesn't take meds all the time. Tina also has a skin allergy and she takes meds daily. She can call Jeff if she has any questions.,0
Veronica apologizes for being late and Alvin reassures her that it's okay.,1
Louis can't find his tablet. He found it thanks to Bonnie.,0
Kristen got tickets for Ed Sheeran's gig in August.,0
"Emily is tired, because she worked a lot. She goes to sleep. She wakes up at 8 am, as she has a meeting at 9:30.",0
"Kitty is happy that they don't have a morning class on Tuesday, Jill is curious about when they will make it up, Kimberly suggests they will schedule it, Jill hopes it won't be on the weekend and K",1
James wants to watch a good horror movie. Nick and Ridley recommended watching Rec.,0
Richard took Hannah's spot again and Anne saw him parking.,1
